STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/9/2012,1,",,S",28.5,"H,,S",,,24.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/13/2012,4.1,",,S",24.8,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/18/2012,,,26.5,"H,,S",,,22.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/19/2012,,,27.1,"H,,S",,,18.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/26/2012,,,27.1,"H,,S",,,21.8,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/28/2012,8.9,",,S",30.2,"H,,S",,,24.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/2/2013,69.1,",,S",25.4,"H,,S",,,23.7,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/6/2013,,,25.1,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/7/2013,,,28.2,"H,,S",,,23.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/9/2013,,,29.3,"H,,S",,,20.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/13/2013,85.1,",,S",26.1,"H,,S",,,23.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/15/2013,14,",,S",28.9,"H,,S",,,23.8,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/17/2013,,,27.7,"H,,S",,,23,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/19/2013,,,28.6,"H,,S",,,25,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/23/2013,,,26.5,"H,,S",,,23.4,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/25/2013,,,26.4,"H,,S",,,22,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/29/2013,,,28,"H,,S",,,23.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,2/3/2013,5.1,",,S",28,"H,,S",,,22.7,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,2/6/2013,,,24.3,"H,,S",,,20.7,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,2/14/2013,,,29,"H,,S",,,21.8,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,2/19/2013,,,28.8,"H,,S",,,21.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,2/21/2013,1,",,S",25.8,"H,,S",,,23.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,3/5/2013,41.9,",,S",26,"H,,S",,,21.7,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,4/3/2013,,,24.5,"H,,S",,,22.8,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,4/4/2013,23.1,",,S",21.2,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,4/18/2013,,,26.8,"H,,S",,,19.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,4/20/2013,0.5,",,S",25.1,"H,,S",,,20,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,5/11/2013,,,21,"H,,S",24,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,5/14/2013,1,",,S",22.5,"H,,S",26,",,S",13.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,5/15/2013,0,",,S",24.3,"H,,S",,,13.9,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,5/17/2013,,,24.7,"H,,S",,,18.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,5/20/2013,,,22.6,"H,,S",,,11.8,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,5/22/2013,,,22.4,"H,,S",,,12.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,5/23/2013,,,19,"H,,S",,,12,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,5/24/2013,,,19.7,"H,,S",,,11.9,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,5/27/2013,,,22.5,"H,,S",,,15.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,6/4/2013,,,23,"H,,S",,,13.9,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,6/10/2013,0.5,",,S",21.9,"H,,S",,,19.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,6/12/2013,,,20.9,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,6/13/2013,,,20.2,"H,,S",,,12.4,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,6/18/2013,,,20.2,"H,,S",,,10.6,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,6/20/2013,,,21.2,"H,,S",,,14.7,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,6/26/2013,,,21.8,"H,,S",,,15.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,6/29/2013,11.9,",,S",19.2,"H,,S",,,13.8,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,7/3/2013,,,22.9,"H,,S",,,16.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,7/9/2013,,,20.6,"H,,S",,,10,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/4/2013,3,",,S",17.6,"H,,S",,,11,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/6/2013,,,21,"H,,S",25.1,",,S",14.4,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/20/2013,,,19.8,"H,,S",,,12,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/3/2013,,,22.1,"H,,S",,,10.9,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/4/2013,,,23.7,"H,,S",,,14.8,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/5/2013,,,20.9,"H,,S",,,11.9,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/6/2013,,,19.2,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/7/2013,,,20.4,"H,,S",26.3,",,S",11.6,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/8/2013,,,25.1,"H,,S",,,14,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/12/2013,,,23.4,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/18/2013,,,30,"H,,S",,,20,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/19/2013,,,22.4,"H,,S",36.5,",,S",20,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/21/2013,,,22,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/27/2013,,,32.4,"H,,S",,,21.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/30/2013,10.9,",,S",20.1,"H,,S",,,18.4,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/5/2013,,,25.6,"H,,S",,,18.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/8/2013,0.8,",,S",22,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/9/2013,1,",,S",22.9,"H,,S",29.9,",,S",14.4,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/10/2013,0,",,S",25.9,"H,,S",28.9,",,S",20.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/12/2013,,,31.2,"H,,S",,,21.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/14/2013,1,",,S",20.8,"H,,S",23.5,",,S",17.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/16/2013,,,21.9,"H,,S",,,15,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/17/2013,,,23.5,"H,,S",28.5,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/18/2013,,,22.2,"H,,S",27,",,S",18,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/21/2013,10.9,",,S",22.2,"H,,S",23,",,S",19,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/25/2013,,,23,"H,,S",26.9,",,S",13,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/26/2013,,,22.9,"H,,S",27.7,",,S",16.6,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/29/2013,0.3,",,S",23.3,"H,,S",27.3,",,S",20.1,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/2/2013,4.1,",,S",22.6,"H,,S",24.6,",,S",20.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/5/2013,,,28.7,"H,,S",34.1,",,S",19.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/6/2013,,,27.3,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/9/2013,,,25,"H,,S",28.3,",,S",20.7,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/11/2013,22.1,",,S",21.2,"H,,S",,,16.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/12/2013,0,",,S",25.6,"H,,S",29.3,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/13/2013,18,",,S",25.8,"H,,S",31,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/19/2013,,,23,"H,,S",27.7,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/20/2013,,,26.4,"H,,S",35.3,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/23/2013,,,21.4,"H,,S",27.5,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/25/2013,,,23.9,"H,,S",27.7,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/26/2013,,,24.5,"H,,S",30,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/5/2013,,,24.8,"H,,S",27.8,",,S",21.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/8/2013,,,24.6,"H,,S",27.7,",,S",17.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/11/2013,,,22,"H,,S",24,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/12/2013,,,24.7,"H,,S",,,19.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/16/2013,,,28.4,"H,,S",,,26.7,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/8/2014,0.3,",,S",27.2,"H,,S",,,18.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/11/2014,,,26.8,"H,,S",31.6,",,S",20,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,2/7/2014,13,",,S",26.7,"H,,S",29.5,",,S",24,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,2/9/2014,,,25.7,"H,,S",,,20.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,2/10/2014,,,23.4,"H,,S",29.4,",,S",20,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,2/19/2014,,,25.6,"H,,S",,,19.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,2/23/2014,,,27.6,"H,,S",,,23.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,3/5/2014,,,29.4,"H,,S",,,24,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,3/11/2014,2,",,S",27.9,"H,,S",,,22.6,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,3/21/2014,0,",,S",27.7,"H,,S",,,21.6,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,3/26/2014,,,25.7,"H,,S",,,19.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,4/2/2014,,,30.9,"H,,S",,,22.9,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,4/9/2014,5.1,",,S",23.8,"H,,S",,,19.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,4/12/2014,,,24.7,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,4/24/2014,,,25.1,"H,,S",,,21.4,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,6/21/2014,,,18.9,"H,,S",,,7.6,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,7/19/2014,,,22.6,"H,,S",28.2,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,7/31/2014,,,20.8,"H,,S",26.8,",,S",11.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/9/2014,,,22.8,"H,,S",25.5,",,S",11.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/10/2014,,,20.5,"H,,S",24.5,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/11/2014,2,",,S",21.6,"H,,S",24.4,",,S",16,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/12/2014,0,",,S",21.1,"H,,S",,,15.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/13/2014,,,20.4,"H,,S",25.4,",,S",12.6,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/14/2014,,,21.6,"H,,S",29.8,",,S",14.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/15/2014,,,20.5,"H,,S",26,",,S",14.7,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/16/2014,,,22.2,"H,,S",,,17.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/17/2014,16,",,S",20.2,"H,,S",24.2,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/18/2014,0,",,S",18.9,"H,,S",27.7,",,S",12.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/19/2014,,,23.6,"H,,S",,,16,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/20/2014,,,24.8,"H,,S",33.3,",,S",17,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/22/2014,,,22.3,"H,,S",26.6,",,S",18.4,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/24/2014,,,21.2,"H,,S",,,14,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/26/2014,,,21.2,"H,,S",28,",,S",10.1,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/27/2014,,,21.8,"H,,S",30,",,S",15,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/28/2014,,,20.8,"H,,S",30.8,",,S",15,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/30/2014,,,20.7,"H,,S",22,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,8/31/2014,,,20.2,"H,,S",23,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/1/2014,,,20.5,"H,,S",,,19,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/2/2014,3,",,S",19.9,"H,,S",23,",,S",18.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/3/2014,7.1,",,S",21.2,"H,,S",24.5,",,S",18.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/4/2014,0,",,S",21,"H,,S",25.3,",,S",13,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/5/2014,0.5,",,S",20.4,"H,,S",24.9,",,S",14.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/6/2014,0,",,S",19.9,"H,,S",26.5,",,S",12.6,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/8/2014,,,24.1,"H,,S",32.8,",,S",18.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/9/2014,,,22.7,"H,,S",32.8,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/10/2014,,,27.9,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/16/2014,,,26.1,"H,,S",,,19.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/21/2014,6.1,",,S",22.4,"H,,S",,,17.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/22/2014,0,",,S",22.1,"H,,S",,,14.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/25/2014,,,23.2,"H,,S",28,",,S",16.4,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/26/2014,,,23.2,"H,,S",,,16.4,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/28/2014,,,23.8,"H,,S",,,22.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/29/2014,,,25.5,"H,,S",,,21,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,9/30/2014,,,27.9,"H,,S",34.8,",,S",22,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/1/2014,,,23.4,"H,,S",26,",,S",21.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/2/2014,,,21.7,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/3/2014,,,20.1,"H,,S",,,14,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/4/2014,,,20.3,"H,,S",24,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/5/2014,,,18.1,"H,,S",24.8,",,S",9.8,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/6/2014,,,20.6,"H,,S",26.2,",,S",12.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/8/2014,,,29.3,"H,,S",,,18.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/9/2014,,,24.6,"H,,S",26.3,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/14/2014,,,22.2,"H,,S",25.6,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/15/2014,,,20.7,"H,,S",28,",,S",15.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/16/2014,0.3,",,S",27.2,"H,,S",31,",,S",21,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/19/2014,0,",,S",21.6,"H,,S",24.5,",,S",17.6,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/20/2014,,,22.3,"H,,S",25,",,S",20,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/21/2014,,,22.4,"H,,S",25.7,",,S",19.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/22/2014,,,22.7,"H,,S",25.3,",,S",21,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/23/2014,,,22.5,"H,,S",25.7,",,S",17.9,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/30/2014,,,26.4,"H,,S",31,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,10/31/2014,,,23.8,"H,,S",27.7,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/1/2014,,,24.6,"H,,S",27.4,",,S",19.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/2/2014,,,23.7,"H,,S",,,17.6,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/3/2014,,,23.9,"H,,S",28.7,",,S",19,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/4/2014,,,25.6,"H,,S",30.7,",,S",20.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/5/2014,,,24.2,"H,,S",27.3,",,S",22,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/6/2014,,,23.2,"H,,S",26,",,S",20.7,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/7/2014,,,22.9,"H,,S",25.4,",,S",19.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/8/2014,,,21.7,"H,,S",28.4,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/9/2014,,,28.9,"H,,S",37.2,",,S",20,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/10/2014,,,27.4,"H,,S",35.6,",,S",23.8,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/11/2014,0.5,",,S",24.4,"H,,S",26,",,S",23.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/13/2014,,,28.8,"H,,S",36.2,",,S",22.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/17/2014,11.9,",,S",21.9,"H,,S",23.7,",,S",18.4,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/19/2014,,,23.2,"H,,S",26.3,",,S",16.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/20/2014,,,26.7,"H,,S",,,17.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/21/2014,,,26.3,"H,,S",29.5,",,S",22,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/22/2014,,,25.8,"H,,S",29.5,",,S",22.4,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/25/2014,,,25.5,"H,,S",28.1,",,S",23.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/26/2014,,,23.9,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/27/2014,,,25.3,"H,,S",31.5,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/28/2014,,,26,"H,,S",34.8,",,S",22.6,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/29/2014,7.9,",,S",24.2,"H,,S",26.5,",,S",23.1,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,11/30/2014,1,",,S",23.8,"H,,S",27,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/1/2014,0,",,S",22.8,"H,,S",25.7,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/2/2014,,,21.8,"H,,S",25.9,",,S",13.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/3/2014,,,22.2,"H,,S",27.1,",,S",16.1,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/4/2014,,,24.8,"H,,S",31.9,",,S",16.4,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/5/2014,,,24.6,"H,,S",28.2,",,S",20.8,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/6/2014,,,24.8,"H,,S",28.5,",,S",22,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/7/2014,,,24.1,"H,,S",28.5,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/8/2014,,,23.5,"H,,S",28.6,",,S",18,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/9/2014,,,24.3,"H,,S",28.7,",,S",18.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/10/2014,,,27.3,"H,,S",34,",,S",18.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/11/2014,,,25.8,"H,,S",30.5,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/12/2014,,,27.9,"H,,S",36,",,S",23,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/13/2014,7.9,",,S",25.2,"H,,S",,,23,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/15/2014,,,28.1,"H,,S",32.7,",,S",23.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/16/2014,,,23.3,"H,,S",25,",,S",22,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/17/2014,58.9,",,S",25.6,"H,,S",,,23.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/18/2014,0,",,S",26,"H,,S",28.5,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/19/2014,,,26.3,"H,,S",29.7,",,S",23.1,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/22/2014,,,28,"H,,S",31.7,",,S",25,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/23/2014,0.5,",,S",26.7,"H,,S",31.8,",,S",24.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/24/2014,0,",,S",28.4,"H,,S",36,",,S",23.7,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/25/2014,,,31.2,"H,,S",36.5,",,S",22.3,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/26/2014,,,28.8,"H,,S",35.7,",,S",23,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/27/2014,,,27.6,"H,,S",,,24.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/28/2014,,,28.2,"H,,S",33.5,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,12/29/2014,79,",,S",24.2,"H,,S",,,23.2,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/2/2015,,,28.9,"H,,S",,,21,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/3/2015,,,26,"H,,S",,,22,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/4/2015,,,26.3,"H,,S",,,20.6,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/5/2015,,,26.6,"H,,S",31,",,S",23.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/6/2015,,,26.8,"H,,S",30.7,",,S",22.5,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/7/2015,,,26.1,"H,,S",,,,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/9/2015,,,27.2,"H,,S",,,23,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/12/2015,6.1,",,S",27.5,"H,,S",30.8,",,S",25,",,S"
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/13/2015,0,",,S",28.3,"H,,S",30.8,",,S",,
MZ000067335,"XAI XAI, MZ",-25.05,33.633,5,1/14/2015,,,28.2,"H,,S",30.5,",,S",25.8,",,S"
